"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"601799.SH","星宇股份","2013-01-18","15.7684","12.4156","14.9062","1.5410"
"601799.SH","星宇股份","2013-01-25","14.8680","11.6971","14.0551","1.4530"
"601799.SH","星宇股份","2013-02-01","15.6470","12.3099","14.7915","1.5292"
"601799.SH","星宇股份","2013-02-08","16.5603","13.0285","15.6548","1.6184"
"601799.SH","星宇股份","2013-02-22","15.7276","12.3733","14.8677","1.5370"
"601799.SH","星宇股份","2013-03-01","15.9962","12.5847","15.1216","1.5633"
"601799.SH","星宇股份","2013-03-08","15.4053","12.1197","14.5629","1.5055"
"601799.SH","星宇股份","2013-03-15","14.8412","11.6759","14.0297","1.4504"
"601799.SH","星宇股份","2013-03-22","15.2710","12.0141","14.4360","1.4924"
"601799.SH","星宇股份","2013-03-29","14.5994","11.4857","13.8011","1.4268"
"601799.SH","星宇股份","2013-04-03","14.5322","11.4329","13.7377","1.4202"
"601799.SH","星宇股份","2013-04-12","13.9413","10.9680","13.1790","1.3625"
"601799.SH","星宇股份","2013-04-19","13.8268","11.7076","14.0678","1.4543"
"601799.SH","星宇股份","2013-04-26","14.0764","11.9190","14.3217","1.4806"
"601799.SH","星宇股份","2013-05-03","14.3260","12.1303","14.5756","1.5069"
"601799.SH","星宇股份","2013-05-10","14.8501","12.5741","15.1089","1.5620"
"601799.SH","星宇股份","2013-05-17","15.5614","13.1764","15.8326","1.6368"
"601799.SH","星宇股份","2013-05-24","16.7969","14.2225","17.0896","1.7667"
"601799.SH","星宇股份","2013-05-31","17.3210","14.6663","17.6228","1.8219"
"601799.SH","星宇股份","2013-06-07","15.6987","13.9567","15.9723","1.6512"
"601799.SH","星宇股份","2013-06-14","15.5240","13.8014","15.7945","1.6329"
"601799.SH","星宇股份","2013-06-21","15.2994","13.6017","15.5660","1.6092"
"601799.SH","星宇股份","2013-06-28","13.3651","11.8821","13.5980","1.4058"
"601799.SH","星宇股份","2013-07-05","13.8019","12.2704","14.0424","1.4517"
"601799.SH","星宇股份","2013-07-12","13.6646","12.1484","13.9027","1.4373"
"601799.SH","星宇股份","2013-07-19","13.2029","11.7379","13.4329","1.3887"
"601799.SH","星宇股份","2013-07-26","13.5149","12.0152","13.7504","1.4215"
"601799.SH","星宇股份","2013-08-02","13.9516","12.4035","14.1947","1.4675"
"601799.SH","星宇股份","2013-08-09","14.0608","13.2356","15.1470","1.5659"
"601799.SH","星宇股份","2013-08-16","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-08-23","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-08-30","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-09-06","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-09-13","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-09-18","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-09-27","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-09-30","13.6012","12.8029","14.6518","1.5147"
"601799.SH","星宇股份","2013-10-11","14.0608","13.2356","15.1470","1.5659"
"601799.SH","星宇股份","2013-10-18","14.4498","13.6017","15.5660","1.6092"
"601799.SH","星宇股份","2013-10-25","14.3219","13.5462","15.5025","1.6027"
"601799.SH","星宇股份","2013-11-01","14.8145","14.0122","16.0357","1.6578"
"601799.SH","星宇股份","2013-11-08","14.0990","13.3354","15.2613","1.5777"
"601799.SH","星宇股份","2013-11-15","15.9523","15.0884","17.2673","1.7851"
"601799.SH","星宇股份","2013-11-22","18.2161","17.2296","19.7177","2.0384"
"601799.SH","星宇股份","2013-11-29","18.4273","17.4293","19.9463","2.0621"
"601799.SH","星宇股份","2013-12-06","17.7000","16.7414","19.1591","1.9807"
"601799.SH","星宇股份","2013-12-13","18.4507","17.4515","19.9717","2.0647"
"601799.SH","星宇股份","2013-12-20","16.4450","15.5543","17.8006","1.8402"
"601799.SH","星宇股份","2013-12-27","18.3921","17.3960","19.9082","2.0581"
"601799.SH","星宇股份","2014-01-03","17.9581","16.9855","16.8474","1.9430"
"601799.SH","星宇股份","2014-01-10","16.3863","15.4989","15.3729","1.7729"
"601799.SH","星宇股份","2014-01-17","16.7617","15.8539","15.7250","1.8135"
"601799.SH","星宇股份","2014-01-24","18.2856","17.2961","17.1547","1.9784"
"601799.SH","星宇股份","2014-01-30","21.8043","20.6245","20.4558","2.3591"
"601799.SH","星宇股份","2014-02-07","23.4698","22.1999","22.0183","2.5393"
"601799.SH","星宇股份","2014-02-14","24.7600","23.4202","23.2287","2.6789"
"601799.SH","星宇股份","2014-02-21","25.3465","23.9750","23.7789","2.7424"
"601799.SH","星宇股份","2014-02-28","23.3994","22.1333","21.9523","2.5317"
"601799.SH","星宇股份","2014-03-07","23.4464","22.1777","21.9963","2.5368"
"601799.SH","星宇股份","2014-03-14","23.7161","22.4328","22.2494","2.5660"
"601799.SH","星宇股份","2014-03-21","24.1618","22.8544","22.6675","2.6142"
"601799.SH","星宇股份","2014-03-28","22.5784","21.3567","21.1820","2.4429"
"601799.SH","星宇股份","2014-04-04","22.7426","21.5120","21.3361","2.4606"
"601799.SH","星宇股份","2014-04-11","24.1736","22.8655","22.6785","2.6155"
"601799.SH","星宇股份","2014-04-18","21.4428","22.4772","22.2934","2.5710"
"601799.SH","星宇股份","2014-04-25","18.8604","19.7702","19.6085","2.2614"
"601799.SH","星宇股份","2014-04-30","18.7757","19.6814","19.5205","2.2512"
"601799.SH","星宇股份","2014-05-09","18.0454","18.9159","18.7612","2.1637"
"601799.SH","星宇股份","2014-05-16","17.6855","18.5387","18.3871","2.1205"
"601799.SH","星宇股份","2014-05-23","18.5323","19.4263","19.2674","2.2221"
"601799.SH","星宇股份","2014-05-30","17.8655","18.7273","18.5741","2.1421"
"601799.SH","星宇股份","2014-06-06","17.7067","18.5609","18.4091","2.1231"
"601799.SH","星宇股份","2014-06-13","18.8074","19.7147","19.5535","2.2551"
"601799.SH","星宇股份","2014-06-20","16.6272","18.1660","17.2867","1.9936"
"601799.SH","星宇股份","2014-06-27","17.9819","19.6461","18.6952","2.1561"
"601799.SH","星宇股份","2014-07-04","19.1461","20.9181","19.9056","2.2957"
"601799.SH","星宇股份","2014-07-11","19.2308","21.0106","19.9936","2.3058"
"601799.SH","星宇股份","2014-07-18","18.5005","20.2127","19.2344","2.2182"
"601799.SH","星宇股份","2014-07-25","18.8163","21.1494","20.1257","2.3210"
"601799.SH","星宇股份","2014-08-01","18.3328","20.6059","19.6085","2.2614"
"601799.SH","星宇股份","2014-08-08","18.8163","21.1494","20.1257","2.3210"
"601799.SH","星宇股份","2014-08-15","20.7401","23.3117","22.1833","2.5583"
"601799.SH","星宇股份","2014-08-22","20.9459","23.5430","22.4034","2.5837"
"601799.SH","星宇股份","2014-08-29","19.9686","22.4444","21.3581","2.4632"
"601799.SH","星宇股份","2014-09-05","20.3183","22.8376","21.7322","2.5063"
"601799.SH","星宇股份","2014-09-12","20.0817","22.5716","21.4791","2.4771"
"601799.SH","星宇股份","2014-09-19","19.8451","22.3057","21.2260","2.4479"
"601799.SH","星宇股份","2014-09-26","19.8554","22.3172","21.2370","2.4492"
"601799.SH","星宇股份","2014-09-30","20.1434","22.6410","21.5451","2.4847"
"601799.SH","星宇股份","2014-10-10","19.4130","21.8200","20.7639","2.3946"
"601799.SH","星宇股份","2014-10-17","19.4850","21.9010","20.8409","2.4035"
"601799.SH","星宇股份","2014-10-24","19.4336","21.8432","20.7859","2.3972"
"601799.SH","星宇股份","2014-10-31","19.4027","24.2830","23.1076","2.6649"
"601799.SH","星宇股份","2014-11-07","19.3565","24.2252","23.0526","2.6586"
"601799.SH","星宇股份","2014-11-14","18.6173","23.3001","22.1723","2.5571"
"601799.SH","星宇股份","2014-11-21","19.6521","24.5952","23.4047","2.6992"
"601799.SH","星宇股份","2014-11-28","19.6152","24.5490","23.3607","2.6941"
"601799.SH","星宇股份","2014-12-05","19.0331","23.8205","22.6675","2.6142"
"601799.SH","星宇股份","2014-12-12","18.6081","23.2886","22.1613","2.5558"
"601799.SH","星宇股份","2014-12-19","17.6564","22.0975","21.0279","2.4251"
"601799.SH","星宇股份","2014-12-26","17.6749","22.1207","21.0500","2.4276"
"601799.SH","星宇股份","2014-12-31","17.1575","21.4731","16.3210","2.2409"
"601799.SH","星宇股份","2015-01-09","17.4069","21.7853","16.5583","2.2735"
"601799.SH","星宇股份","2015-01-16","17.8135","22.2941","16.9450","2.3265"
"601799.SH","星宇股份","2015-01-23","18.6893","23.3926","17.7782","2.4409"
"601799.SH","星宇股份","2015-01-30","18.8926","23.6470","17.9715","2.4675"
"601799.SH","星宇股份","2015-02-06","17.7378","22.2016","16.8730","2.3167"
"601799.SH","星宇股份","2015-02-13","18.6801","23.3811","17.7694","2.4397"
"601799.SH","星宇股份","2015-02-17","18.8556","23.6008","17.9364","2.4627"
"601799.SH","星宇股份","2015-02-27","19.1882","24.0171","18.2527","2.5061"
"601799.SH","星宇股份","2015-03-06","21.6641","27.1160","20.6079","2.8295"
"601799.SH","星宇股份","2015-03-13","22.8004","28.5383","21.6889","2.9779"
"601799.SH","星宇股份","2015-03-20","24.8051","31.0476","23.5959","3.2397"
"601799.SH","星宇股份","2015-03-27","25.2763","31.6373","24.0441","3.3012"
"601799.SH","星宇股份","2015-04-03","27.1240","33.9500","25.8017","3.5426"
"601799.SH","星宇股份","2015-04-10","26.6344","33.3371","25.3359","3.4786"
"601799.SH","星宇股份","2015-04-17","27.3827","34.2737","26.0477","3.5763"
"601799.SH","星宇股份","2015-04-24","24.9440","33.6956","25.6083","3.5160"
"601799.SH","星宇股份","2015-04-30","23.6343","31.9264","24.2638","3.3314"
"601799.SH","星宇股份","2015-05-08","27.2638","36.8292","27.9899","3.8430"
"601799.SH","星宇股份","2015-05-15","33.1874","44.8311","34.0712","4.6780"
"601799.SH","星宇股份","2015-05-22","36.2947","49.0286","37.2613","5.1160"
"601799.SH","星宇股份","2015-05-29","44.5209","60.1409","45.7065","6.2755"
"601799.SH","星宇股份","2015-06-05","45.8734","61.9679","47.0951","6.4661"
"601799.SH","星宇股份","2015-06-12","45.9333","63.0061","47.1566","6.4746"
"601799.SH","星宇股份","2015-06-19","37.9211","52.0159","38.9310","5.3452"
"601799.SH","星宇股份","2015-06-26","34.1975","46.9082","35.1082","4.8203"
"601799.SH","星宇股份","2015-07-03","25.2779","34.6733","25.9511","3.5631"
"601799.SH","星宇股份","2015-07-10","20.6640","28.3445","21.2143","2.9127"
"601799.SH","星宇股份","2015-07-17","27.9486","38.3368","28.6929","3.9395"
"601799.SH","星宇股份","2015-07-24","30.2085","41.4366","31.0130","4.2581"
"601799.SH","星宇股份","2015-07-31","26.0568","37.9023","28.3678","3.8949"
"601799.SH","星宇股份","2015-08-07","24.6926","35.9180","26.8826","3.6910"
"601799.SH","星宇股份","2015-08-14","25.6855","37.3622","27.9635","3.8394"
"601799.SH","星宇股份","2015-08-21","21.7220","31.5970","23.6486","3.2469"
"601799.SH","星宇股份","2015-08-28","18.6546","27.1351","20.3091","2.7884"
"601799.SH","星宇股份","2015-09-02","16.1200","23.4482","17.5497","2.4096"
"601799.SH","星宇股份","2015-09-11","17.9685","26.1371","19.5622","2.6859"
"601800.SH","中国交建","2012-03-09","8.8842","6.6600","9.2855","1.5123"
"601800.SH","中国交建","2012-03-16","8.1772","6.1300","8.5465","1.3920"
"601800.SH","中国交建","2012-03-23","7.6837","5.7600","8.0307","1.3080"
"601800.SH","中国交建","2012-03-30","7.7658","5.5700","7.7658","1.2648"
"601800.SH","中国交建","2012-04-06","7.9052","5.6700","7.9052","1.2875"
"601800.SH","中国交建","2012-04-13","7.9331","5.6900","7.9331","1.2921"
"601800.SH","中国交建","2012-04-20","8.2259","5.9000","8.2259","1.3398"
"601800.SH","中国交建","2012-04-27","8.2530","5.8900","8.2119","1.3375"
"601800.SH","中国交建","2012-05-04","8.1969","5.8500","8.1562","1.3284"
"601800.SH","中国交建","2012-05-11","7.9307","5.6600","7.8913","1.2853"
"601800.SH","中国交建","2012-05-18","7.7486","5.5300","7.7100","1.2557"
"601800.SH","中国交建","2012-05-25","7.7626","5.5400","7.7239","1.2580"
"601800.SH","中国交建","2012-06-01","7.7906","5.5600","7.7518","1.2625"
"601800.SH","中国交建","2012-06-08","7.2301","5.1600","7.1941","1.1717"
"601800.SH","中国交建","2012-06-15","7.1180","5.0800","7.0826","1.1536"
"601800.SH","中国交建","2012-06-21","6.8938","4.9200","6.8595","1.1172"
"601800.SH","中国交建","2012-06-29","6.7397","4.8100","6.7062","1.0922"
"601800.SH","中国交建","2012-07-06","6.7817","4.8400","6.7480","1.0991"
"601800.SH","中国交建","2012-07-13","6.7397","4.8100","6.7062","1.0922"
"601800.SH","中国交建","2012-07-20","6.7117","4.7900","6.6783","1.0877"
"601800.SH","中国交建","2012-07-27","6.4034","4.7488","6.3716","1.0377"
"601800.SH","中国交建","2012-08-03","6.5435","4.8527","6.5110","1.0604"
"601800.SH","中国交建","2012-08-10","6.5575","4.8631","6.5249","1.0627"
"601800.SH","中国交建","2012-08-17","6.5155","4.8320","6.4831","1.0559"
"601800.SH","中国交建","2012-08-24","6.3614","4.7177","6.3297","1.0309"
"601800.SH","中国交建","2012-08-31","6.4371","4.4371","5.9533","0.9696"
"601800.SH","中国交建","2012-09-07","6.7386","4.6449","6.2321","1.0150"
"601800.SH","中国交建","2012-09-14","6.5124","4.4890","6.0230","0.9810"
"601800.SH","中国交建","2012-09-21","6.2712","4.3228","5.7999","0.9446"
"601800.SH","中国交建","2012-09-28","6.2562","4.3124","5.7860","0.9424"
"601800.SH","中国交建","2012-10-12","6.5275","4.4994","6.0369","0.9832"
"601800.SH","中国交建","2012-10-19","6.9345","4.7800","6.4134","1.0446"
"601800.SH","中国交建","2012-10-26","6.6481","4.5826","6.1485","1.0014"
"601800.SH","中国交建","2012-11-02","7.3027","4.8943","6.5667","1.0695"
"601800.SH","中国交建","2012-11-09","7.0392","4.7177","6.3297","1.0309"
"601800.SH","中国交建","2012-11-16","6.7446","4.5202","6.0648","0.9878"
"601800.SH","中国交建","2012-11-23","6.7446","4.5202","6.0648","0.9878"
"601800.SH","中国交建","2012-11-30","6.7291","4.5098","6.0509","0.9855"
"601800.SH","中国交建","2012-12-07","7.5663","5.0710","6.8038","1.1081"
"601800.SH","中国交建","2012-12-14","7.7524","5.1957","6.9711","1.1354"
"601800.SH","中国交建","2012-12-21","7.8144","5.2372","7.0268","1.1445"
"601800.SH","中国交建","2012-12-28","8.0315","5.3827","7.2220","1.1763"
"601800.SH","中国交建","2013-01-04","8.3726","5.6113","7.3089","0.9961"
"601800.SH","中国交建","2013-01-11","7.8144","5.2372","6.8216","0.9297"
"601800.SH","中国交建","2013-01-18","7.9074","5.2996","6.9029","0.9408"
"601800.SH","中国交建","2013-01-25","7.8299","5.2476","6.8352","0.9316"
"601800.SH","中国交建","2013-02-01","8.2640","5.5386","7.2142","0.9832"
"601800.SH","中国交建","2013-02-08","8.4811","5.6840","7.4037","1.0091"
"601800.SH","中国交建","2013-02-22","7.8299","5.2476","6.8352","0.9316"
"601800.SH","中国交建","2013-03-01","7.6904","5.1541","6.7134","0.9150"
"601800.SH","中国交建","2013-03-08","7.5508","5.0606","6.5916","0.8984"
"601800.SH","中国交建","2013-03-15","7.3803","4.9463","6.4427","0.8781"
"601800.SH","中国交建","2013-03-22","7.3027","4.8943","6.3750","0.8689"
"601800.SH","中国交建","2013-03-29","6.7675","5.1957","6.7675","0.9224"
"601800.SH","中国交建","2013-04-03","6.7540","5.1853","6.7540","0.9205"
"601800.SH","中国交建","2013-04-12","6.7810","5.2060","6.7810","0.9242"
"601800.SH","中国交建","2013-04-19","6.9570","5.3411","6.9570","0.9482"
"601800.SH","中国交建","2013-04-26","6.6998","5.1437","6.6998","0.9131"
"601800.SH","中国交建","2013-05-03","6.5010","5.1021","6.6457","0.9058"
"601800.SH","中国交建","2013-05-10","6.6996","5.2580","6.8487","0.9334"
"601800.SH","中国交建","2013-05-17","6.7261","5.2788","6.8758","0.9371"
"601800.SH","中国交建","2013-05-24","6.6599","5.2268","6.8081","0.9279"
"601800.SH","中国交建","2013-05-31","6.5805","5.1645","6.7269","0.9168"
"601800.SH","中国交建","2013-06-07","6.1833","4.8527","6.3209","0.8615"
"601800.SH","中国交建","2013-06-14","6.0641","4.7592","6.1990","0.8449"
"601800.SH","中国交建","2013-06-21","5.6669","4.4475","5.7930","0.7895"
"601800.SH","中国交建","2013-06-28","5.3624","4.2085","5.4817","0.7471"
"601800.SH","中国交建","2013-07-05","5.2564","4.1253","5.3734","0.7324"
"601800.SH","中国交建","2013-07-12","5.3624","4.2085","5.4817","0.7471"
"601800.SH","中国交建","2013-07-19","5.0843","3.9903","5.1974","0.7084"
"601800.SH","中国交建","2013-07-26","5.2962","4.1565","5.4140","0.7379"
"601800.SH","中国交建","2013-08-02","5.3756","4.2189","5.4952","0.7490"
"601800.SH","中国交建","2013-08-09","5.3756","4.2189","5.4952","0.7490"
"601800.SH","中国交建","2013-08-16","5.5212","4.3332","5.6441","0.7692"
"601800.SH","中国交建","2013-08-23","5.2697","4.3205","5.3869","0.7342"
"601800.SH","中国交建","2013-08-30","5.1954","4.3422","5.4140","0.7379"
"601800.SH","中国交建","2013-09-06","5.2473","4.3856","5.4681","0.7453"
"601800.SH","中国交建","2013-09-13","5.7019","4.7655","5.9419","0.8098"
"601800.SH","中国交建","2013-09-18","5.4941","4.5918","5.7253","0.7803"
"601800.SH","中国交建","2013-09-27","5.2993","4.4290","5.5223","0.7526"
"601800.SH","中国交建","2013-09-30","5.3253","4.4507","5.5494","0.7563"
"601800.SH","中国交建","2013-10-11","5.4032","4.5159","5.6306","0.7674"
"601800.SH","中国交建","2013-10-18","5.3642","4.4833","5.5900","0.7619"
"601800.SH","中国交建","2013-10-25","5.2993","4.4290","5.5223","0.7526"
"601800.SH","中国交建","2013-11-01","5.1623","4.5376","5.6576","0.7711"
"601800.SH","中国交建","2013-11-08","5.1005","4.4833","5.5900","0.7619"
"601800.SH","中国交建","2013-11-15","5.1005","4.4833","5.5900","0.7619"
"601800.SH","中国交建","2013-11-22","5.1993","4.5701","5.6982","0.7766"
"601800.SH","中国交建","2013-11-29","5.2734","4.6353","5.7795","0.7877"
"601800.SH","中国交建","2013-12-06","5.3352","4.6895","5.8471","0.7969"
"601800.SH","中国交建","2013-12-13","5.2858","4.6461","5.7930","0.7895"
"601800.SH","中国交建","2013-12-20","5.0017","4.3964","5.4817","0.7471"
"601800.SH","中国交建","2013-12-27","4.9770","4.3747","5.4546","0.7434"
"601800.SH","中国交建","2014-01-03","4.8906","4.2988","5.2766","0.6707"
"601800.SH","中国交建","2014-01-10","4.7424","4.1685","5.1167","0.6503"
"601800.SH","中国交建","2014-01-17","4.6806","4.1142","5.0501","0.6419"
"601800.SH","中国交建","2014-01-24","4.7794","4.2011","5.1567","0.6554"
"601800.SH","中国交建","2014-01-30","4.7177","4.1468","5.0901","0.6469"
"601800.SH","中国交建","2014-02-07","4.7300","4.1576","5.1034","0.6486"
"601800.SH","中国交建","2014-02-14","4.8659","4.2770","5.2500","0.6673"
